timestamp,region,service_type,usage_units,provisioned_capacity,cost_usd,availability_pct,economic_index,market_demand_index,internet_traffic_index
08-02-2023,US-East,Storage,629.84,366.9,225.14,97.64,97.4,117.29,144.03
08-02-2023,US-West,Compute,583.4,946.61,392.19,98.55,98.65,89.16,121.42
08-02-2023,US-West,Storage,613.57,389.89,238.87,99.09,97.99,90.65,128.75
08-02-2023,India-South,Storage,532.11,577.91,272.56,97.45,102.62,95.03,100.01
08-02-2023,India-South,Storage,327.37,743.62,,96.86,95.97,114.6,126.84
08-02-2023,US-West,Storage,525.92,566.49,140.37,97.01,106,120.72,124.82
08-02-2023,Europe-North,Storage,252.14,475.05,219.84,99.11,106.41,110.73,143.53
08-02-2023,India-South,Storage,306.79,584.62,116.39,98.58,99.52,110.2,167.23
08-02-2023,US-West,Compute,397.82,616.41,278.46,99.06,114.44,111.36,140.4
08-02-2023,Europe-North,Compute,602.22,1003.51,272.91,98.08,,109.2,128.6
08-02-2023,Europe-North,Compute,474.13,746.84,158.6,98.03,99,114.54,118.77
08-02-2023,US-East,Storage,239.02,574.83,267.49,97.92,104.61,131.91,122.87
08-02-2023,US-West,Storage,559.45,479.78,91.56,97.86,98.58,114.5,121.24
08-02-2023,US-East,Storage,521.96,695.77,159.86,99.79,100.61,106.96,110.46
08-02-2023,India-South,Storage,774.56,638.48,241.31,98.31,99.46,122.09,147
09-02-2023,Europe-North,Storage,632.39,768.11,361.17,97.71,109,142.56,139.05
09-02-2023,Europe-North,Compute,686,868.47,178.01,98.75,106.25,104,128.88
09-02-2023,India-South,Compute,354.8,868.29,285.53,99.95,105.92,123.69,134.45
09-02-2023,US-West,Compute,460.13,895.82,396.56,97.17,108.94,105.48,139.25
09-02-2023,US-East,Storage,435.89,604.41,304.06,98.18,100.57,94.23,127.19
09-02-2023,Europe-North,Compute,,533.76,244.9,98.01,84.46,91.63,146.9
09-02-2023,US-West,Storage,644.03,544.65,313.43,97.38,95.05,113.03,124.06
09-02-2023,US-East,Compute,589.83,653.49,320.28,97.25,104.72,108.6,150.32
09-02-2023,US-West,Storage,482.37,543.33,324.98,98.09,99.69,104.7,122.97
09-02-2023,US-East,Storage,416.92,822.79,,96.62,99.71,90.11,127.55
10-02-2023,US-West,Storage,570.87,381.07,332.94,98.07,96.87,99.92,120.8
10-02-2023,Europe-North,Compute,404.37,672.63,187.91,97.47,92.4,96.75,143.19
10-02-2023,India-South,Compute,449.88,777.86,380.61,97.68,104.43,95.76,140.57
10-02-2023,Europe-North,Storage,484.45,908.33,195.57,97.66,107.44,105.84,130.48
10-02-2023,US-East,Storage,583.73,508.6,331.49,96.79,99.27,107.2,148.11
10-02-2023,US-East,Storage,680.23,386.95,211.01,97.41,,103.04,131.18
10-02-2023,US-West,Storage,649.18,503.22,442.26,97.56,102.4,102.62,135.67
10-02-2023,US-East,Storage,490.38,885.76,281.13,97.67,94.64,106.36,130.11
10-02-2023,India-South,Storage,514.81,944.13,129.26,97.44,96.15,98.82,119.73
10-02-2023,US-East,Storage,709.09,525.52,139.47,97.07,115.95,111.16,138.61
10-02-2023,India-South,Storage,568.55,563.47,242.53,98.17,103.09,134.93,122.33
11-02-2023,India-South,Storage,475.46,311.28,175.85,98.92,100.96,108.67,144.62
11-02-2023,India-South,Storage,640.52,821.18,315.45,98.58,112.24,139.91,126.28
11-02-2023,US-East,Compute,685.68,561.92,322.71,98.26,107.22,122.01,133.11
11-02-2023,US-East,Compute,273.01,571.14,348.44,99.89,106.51,111.24,112.54
11-02-2023,India-South,Compute,623.5,488.66,232.9,96.93,103.19,88.74,147.81
11-02-2023,India-South,Compute,522.52,736.96,361.03,99.42,99.86,112.54,120.89
11-02-2023,US-West,Compute,560.62,968.8,403.56,97.55,93.33,93.38,134.86
11-02-2023,Europe-North,Storage,481.84,684.23,262.91,97.11,110.85,98.9,130.28
12-02-2023,India-South,Storage,768.81,771.49,172.17,98.57,106.98,102.16,151.09
12-02-2023,India-South,Storage,841.49,679.08,265.77,99.56,99.72,128.23,129.23
12-02-2023,US-West,Compute,667.76,586.94,285.28,96.87,,124.17,145.88
12-02-2023,Europe-North,Compute,616.24,820.22,299.81,99.21,118.34,103.71,138.22
12-02-2023,India-South,Storage,673.24,640.89,257.93,97.98,111.06,126.49,118.45
12-02-2023,India-South,Compute,609.71,732.5,163.34,97.53,97.35,118.07,107.79
12-02-2023,India-South,Compute,552.56,703.69,174.93,98.92,92.16,140.11,110.67
12-02-2023,US-West,Storage,494.23,1027.76,142.82,97.13,109.32,116.09,98.26
12-02-2023,US-West,Storage,572.43,732.29,248.41,99.93,115.24,117.52,137.29
12-02-2023,US-East,Storage,448.39,816.71,273.98,97.27,107.72,114.15,145.72
12-02-2023,US-West,Storage,619.36,716.17,174.67,99.67,105.81,100.01,146.33
13-02-2023,India-South,Storage,568.96,573.05,178.18,97.69,112.16,113.23,139.12
13-02-2023,India-South,Storage,534.81,364.7,324.89,98.45,113.35,95.68,117
13-02-2023,US-West,Compute,615.15,795.29,,97.9,97.06,119.05,147.68
13-02-2023,US-West,Compute,540.78,772.4,,98.89,103.65,101.91,157.77
13-02-2023,US-East,Compute,485.15,1039.72,119.32,97.94,90.7,110.81,129.97
13-02-2023,US-West,Compute,567.52,867.66,273.17,99.9,105.26,119.18,120.08
13-02-2023,Europe-North,Compute,560.68,549.68,359.78,97.4,101.4,108.42,128.68
13-02-2023,Europe-North,Storage,578.58,777.19,332.06,97.55,101.93,115.74,104.23
13-02-2023,US-West,Storage,551.88,661.01,127.08,98.51,91.67,128.62,132.05
14-02-2023,Europe-North,Compute,,618.32,390.63,99.72,103.43,93.92,146.33
14-02-2023,India-South,Storage,503.07,605.63,192.53,98.64,98.86,101.52,135.1
14-02-2023,US-East,Storage,269.53,439.84,372.28,99.61,95.38,104.29,117.24
14-02-2023,US-East,Compute,540.95,698.2,283.73,99.18,113.51,125.49,115.7
14-02-2023,US-West,Compute,784.67,596.09,155.08,99.71,110.41,81.12,116.17
14-02-2023,US-West,Compute,482.83,518.38,172.66,98.02,99.36,94.4,136.52
15-02-2023,Europe-North,Compute,380.16,556.6,397.2,98.5,93.01,98.83,127.39
15-02-2023,US-West,Storage,684.55,615.02,151.48,98.07,106,113.98,112.64
15-02-2023,US-West,Storage,380.42,530.91,254.52,97.55,114.36,123.31,113.71
15-02-2023,US-East,Storage,721.69,556.37,366.02,97.86,102.19,117.15,114.15
15-02-2023,India-South,Storage,611.01,627,340.71,97.57,99.05,118.11,152.24
15-02-2023,Europe-North,Compute,741.69,559.16,379.1,96.73,98.48,77.9,133.11
16-02-2023,US-East,Compute,,985.76,165.12,98.37,98.12,113.5,128.15
16-02-2023,India-South,Storage,687.14,388.63,351.77,96.59,107.71,119.57,150.09
16-02-2023,India-South,Storage,,700.63,194.79,98.75,101.95,119.17,139.69
16-02-2023,US-East,Compute,426.86,561.21,268.1,98.36,106.08,104.42,140.67
16-02-2023,US-East,Storage,627.4,739.94,217.65,97,117.52,113.43,124.44
16-02-2023,Europe-North,Compute,612.58,717.62,218.62,98.28,102.49,110.48,149.86
16-02-2023,US-East,Compute,569.12,476.17,370.73,99.32,100.31,118.2,147.1
16-02-2023,US-East,Compute,593.65,1073.72,119.91,98.36,118.96,109.71,128.14
16-02-2023,India-South,Compute,457.15,511.77,186.64,98.1,114.89,114.19,128.72
16-02-2023,US-West,Storage,650.71,972.41,372.87,99.12,91.23,116.12,127.16
16-02-2023,US-East,Storage,759.63,854.54,265.79,98.56,102.1,131.45,118.19
16-02-2023,US-East,Storage,696.15,415.26,526.55,98.59,96.75,124.39,122.32
17-02-2023,Europe-North,Storage,578.07,792.46,342.64,97.25,98.65,114.31,119.28
17-02-2023,US-West,Storage,624.96,725.44,232.74,99.03,103.77,102.48,132.21
17-02-2023,US-West,Compute,397.69,592.92,247.16,98.1,104.74,114.29,122.6
17-02-2023,US-East,Storage,398.95,542.79,178.84,99.84,111.85,113.25,147.82
17-02-2023,India-South,Compute,486.27,675.24,196.45,98.75,96.41,111.34,101.83
17-02-2023,Europe-North,Compute,620.14,680.04,286.51,97.55,106.96,112.92,116.4
17-02-2023,India-South,Storage,626.9,849.94,401.13,98.88,105.38,93.75,119.51
17-02-2023,India-South,Compute,614.95,519.38,258.5,99.53,97.24,108.29,139.52
18-02-2023,US-East,Compute,660.07,716.26,254.16,97.63,107.86,80.87,136.31
18-02-2023,US-East,Storage,447.77,640.61,337.53,98.92,109.72,100.52,109.18
18-02-2023,Europe-North,Storage,393.23,568.38,317.04,99.15,99.49,98.73,142.89
18-02-2023,India-South,Compute,393.81,410.84,211.31,97.2,111.35,101.37,124.56
18-02-2023,US-West,Storage,578.59,500.74,351.16,98.7,108.01,104.45,129.48
18-02-2023,Europe-North,Compute,494.88,1239.99,62.04,98.46,122.73,86.11,138.08
18-02-2023,India-South,Storage,442.53,685.06,206.49,97.81,101.87,108.44,148.05
18-02-2023,US-East,Storage,860.25,614.25,299.47,97.43,113.08,102.64,139.32
18-02-2023,US-East,Storage,732.95,337.19,228.65,96.9,114.32,93.89,112.09
18-02-2023,Europe-North,Storage,597.45,723.92,328.66,98.44,116.46,114.17,131.1
19-02-2023,India-South,Storage,412.08,850.2,292.45,99.18,113.63,95.47,150.8
19-02-2023,US-West,Storage,668.81,738.52,273.26,97.89,108.75,100.65,119.51
19-02-2023,Europe-North,Storage,429.05,588.92,134.68,99.78,104.86,138.66,144.64
19-02-2023,US-West,Compute,684.64,635.76,402.02,98.65,109.78,89.17,123.6
19-02-2023,India-South,Compute,529.89,729.23,269.44,98.47,99.59,105.21,133.09
19-02-2023,India-South,Compute,436.21,874.95,341.76,99.45,117.74,121.74,148.16
19-02-2023,India-South,Compute,521.39,489.57,301.43,97.54,100.64,114.24,145.67
19-02-2023,US-East,Storage,496.38,528.2,321.81,97.98,99.31,100.56,145.96
20-02-2023,US-West,Storage,386.82,685.75,247.28,97.07,104.82,100.63,122.24
20-02-2023,Europe-North,Storage,359.47,547.28,318.15,97.04,100.15,117.46,147.68
20-02-2023,US-East,Compute,489.22,632.03,236.22,99.59,105.25,111.56,124.82
20-02-2023,US-East,Compute,,572.01,311.85,97.16,,109.86,120.59
20-02-2023,US-East,Storage,,267.51,363.19,97.91,113.22,128.74,95.33
20-02-2023,US-East,Compute,642.73,774.15,325.88,98.45,113.57,119.07,136.06
21-02-2023,India-South,Storage,545.17,791.65,288.16,97.17,108.77,81.7,127.25
21-02-2023,US-East,Compute,598.59,482.67,388.68,99.31,109.36,142.06,163.57
21-02-2023,US-East,Compute,349.96,441.57,307.43,98.64,100.24,114,143.39
22-02-2023,US-West,Compute,599.97,889.2,266.84,98.41,110.4,108.22,109.84
22-02-2023,India-South,Storage,498.08,588.3,305.26,96.67,111.6,109.6,130.91
22-02-2023,US-West,Storage,449.08,960.27,330.21,97.89,106.39,111.99,118.47
22-02-2023,US-West,Storage,593.6,560.61,154.82,96.81,105.87,113.12,144.47
22-02-2023,US-West,Compute,529.3,799.97,407.2,99.53,111.27,106.48,141.35
22-02-2023,India-South,Compute,692.74,492.31,223.48,98.87,102.89,101.28,99.13
22-02-2023,India-South,Storage,325.94,843.99,263.64,97.9,97.87,107.77,112.21
22-02-2023,India-South,Storage,522.02,696.38,147.96,99.07,107.94,113.82,145.01
22-02-2023,US-West,Compute,542.24,637.43,,96.58,103.77,107.46,117.44
22-02-2023,US-West,Storage,538.96,886.83,241.86,96.52,107.6,111.32,156.72
22-02-2023,US-West,Compute,637.18,720.76,282.01,98.12,116.08,111.9,142.59
23-02-2023,US-East,Storage,391.21,782.57,370.69,99.13,108,121.18,96.92
23-02-2023,Europe-North,Compute,596.36,762.23,98.1,97.8,118.98,98.65,121.39
23-02-2023,India-South,Compute,465.44,506.58,352.38,99.46,84.59,106.94,129.97
23-02-2023,Europe-North,Storage,584.64,580.07,401.3,97.03,,96.09,144.04
23-02-2023,Europe-North,Storage,531.04,674.29,487.06,98.31,,129.31,110.91
23-02-2023,Europe-North,Compute,575.47,819.49,229.54,98.17,107.7,109.04,107.26
23-02-2023,US-East,Storage,367.21,633.87,276.72,99.2,92.4,102.72,126.14
23-02-2023,US-East,Compute,604.3,491.51,371.15,99.73,82.87,107.34,137.69
23-02-2023,Europe-North,Compute,373.8,556.16,309.09,97.18,97.16,98.02,150.2
23-02-2023,India-South,Compute,601.83,570.44,202.88,97.62,96.83,112.81,130.42
23-02-2023,Europe-North,Compute,442.52,584.27,255.29,98.06,113.57,98.85,147.98
24-02-2023,US-East,Compute,402.84,590.53,204.46,97.45,95.61,87.2,116.22
24-02-2023,US-East,Compute,330.53,598.5,258.14,97.17,104.8,117.36,142.67
24-02-2023,India-South,Compute,,686.41,78.82,98.93,,102.4,148.25
24-02-2023,Europe-North,Storage,620.7,469.33,403.82,96.91,101.08,109.57,139.52
24-02-2023,India-South,Compute,444.26,852.12,275.2,99.33,107.26,120.4,128.12
24-02-2023,India-South,Compute,,434.54,300.07,97.69,109.97,110.11,139.78
25-02-2023,US-East,Storage,527.95,695.07,300.62,98.84,96.58,108.82,162.03
25-02-2023,India-South,Storage,356.18,992.67,392.13,97.64,108.41,119.11,132.6
25-02-2023,India-South,Storage,492.71,464.99,160.59,99.93,110.49,108.99,115.91
25-02-2023,India-South,Compute,296.81,587.75,206.76,97.43,97.38,126.66,158.78
25-02-2023,India-South,Compute,514.33,639.8,347.87,98.6,119.05,115.82,121.82
25-02-2023,US-East,Compute,424.67,632.48,,97.16,113.08,109.03,135.8
25-02-2023,India-South,Compute,481.78,520.79,187.62,98.04,110,90.23,150.67
26-02-2023,US-East,Storage,452.1,898.49,,96.78,,106.53,129.98
26-02-2023,India-South,Storage,665.58,364.53,349.15,97.14,111.73,127.5,151.23
26-02-2023,India-South,Compute,576.39,669.03,343.17,97.25,108.9,85.37,137.62
26-02-2023,US-West,Compute,428.67,637.76,231.13,97.4,108.83,120.99,138.84
27-02-2023,India-South,Compute,604.06,700.6,373.4,97.16,111.46,138.76,103.85
27-02-2023,Europe-North,Compute,781.32,493.72,212.15,97,92.5,111.85,132.54
27-02-2023,US-East,Storage,642.31,990.4,290.72,98.26,100.17,107.55,121.16
27-02-2023,Europe-North,Storage,711.95,668.46,331.16,98.51,115.76,79.58,135.71
27-02-2023,India-South,Compute,,863.4,163.57,97.18,,118.8,80.95
27-02-2023,Europe-North,Compute,338.43,731.03,351.24,99.64,107.79,93.82,146.85
27-02-2023,India-South,Storage,,469.45,354.91,99.94,112.47,91.37,102.97
27-02-2023,US-West,Compute,604.16,557.71,498.46,99.04,96.53,105.73,119.77
27-02-2023,US-West,Compute,345.34,673.6,247.98,99.45,101.82,122.59,103.08
27-02-2023,US-West,Compute,590.17,596.14,136.19,99.42,106.56,96.33,129.61
27-02-2023,Europe-North,Compute,418.94,857.8,56.08,96.96,107.84,129.95,134.22
28-02-2023,India-South,Storage,788.8,620.61,260.11,97.31,116.8,128.29,106.9
28-02-2023,US-East,Compute,617.71,547.17,,97.54,116.15,88.73,129.92
28-02-2023,US-West,Storage,466.71,883.22,392.23,97.24,99.97,114.93,119.56
28-02-2023,US-West,Compute,497.67,678.05,331.8,97.26,89.87,98.57,154.14
28-02-2023,Europe-North,Compute,764.29,399.75,292.66,97.93,105.75,107.55,119.11
28-02-2023,Europe-North,Compute,592.17,493.81,182.71,98.27,118.32,143.09,111.16
28-02-2023,US-West,Compute,,602.43,297.48,97.39,101.24,88.25,114.96
28-02-2023,India-South,Storage,286.13,744.68,135.44,97.31,97.08,110.85,113.1
28-02-2023,Europe-North,Compute,517.81,769.77,170.6,99.05,109.37,110.85,120.71
28-02-2023,US-East,Compute,495.51,782.92,352.65,99.38,106.21,135.76,122.2
28-02-2023,Europe-North,Storage,517.81,701.58,152.73,96.94,109.21,105.52,144.09
28-02-2023,US-East,Compute,743.29,621.75,366.18,98.28,111.02,105.67,141.06
01-03-2023,US-West,Storage,508.26,704.54,153.16,98.05,101.31,107.85,143.59
01-03-2023,India-South,Storage,438.68,615.08,203.42,96.96,110.76,122.23,101.36
01-03-2023,US-East,Compute,535.57,800,320.92,98.59,101.99,136.26,129.29
01-03-2023,Europe-North,Storage,602.27,569.78,171.9,98.47,100.05,117.23,121.09
01-03-2023,Europe-North,Compute,345.8,681.11,401.68,99.29,112.09,112.39,129.32
01-03-2023,Europe-North,Compute,438.36,720.45,376.24,98.8,108.71,114.17,146.76
01-03-2023,US-West,Compute,405.96,654.88,137.64,98.76,117.52,126.76,136.07
02-03-2023,Europe-North,Storage,492.13,791.29,222.01,97.89,93.48,136.78,115.67
02-03-2023,US-West,Storage,467.55,728.77,118.31,97.31,109.18,98.83,145.18
02-03-2023,Europe-North,Storage,,655.08,212.16,98.77,94.46,99.88,125.88
02-03-2023,Europe-North,Storage,537.38,573.76,258.26,96.66,101.59,123.93,130.32
02-03-2023,US-West,Compute,647.56,752.53,339.86,99.49,107.88,108.28,118.14
02-03-2023,Europe-North,Storage,414.54,729.57,307.31,99.6,109.95,134.84,135.33
03-03-2023,US-West,Storage,423.55,617,286.32,97.4,108.41,99.16,106.56
03-03-2023,Europe-North,Storage,413.91,496.53,,97.62,105.61,103.64,133.59
03-03-2023,US-East,Storage,510.72,509.75,305.25,97.19,99.05,103.01,125.36
03-03-2023,US-East,Storage,380.79,669.85,208.37,99.22,109.86,110.27,130.01
03-03-2023,Europe-North,Storage,518.33,620.11,278.16,97.04,122.74,123.77,106.97
03-03-2023,Europe-North,Compute,300.6,537.03,,97.25,101.5,102.41,120.64
04-03-2023,US-East,Storage,,782.16,355.37,98.39,93.18,117.31,115.86
04-03-2023,Europe-North,Compute,705.03,576.64,,99,90.5,98.25,130.29
04-03-2023,Europe-North,Compute,418.2,694.61,157.28,99.29,103.03,112.57,128.46
04-03-2023,US-West,Storage,565.35,490.95,289.77,98.36,110.81,117.77,117.75
04-03-2023,India-South,Storage,593.35,750.1,254.82,98.95,96.04,90.19,151.25
04-03-2023,Europe-North,Storage,428.01,588.06,349.75,98.78,107.42,108.54,131.43
04-03-2023,Europe-North,Compute,743.13,460.96,206.07,97.2,101.5,111.23,123.22
04-03-2023,US-East,Storage,471.39,562.75,180.71,99.03,105.51,111.55,130
04-03-2023,Europe-North,Storage,482.42,492.37,306.81,99.73,,103.07,135.74
04-03-2023,US-East,Storage,559.82,633.84,,99,94.26,114.83,113.64
05-03-2023,India-South,Compute,563.79,645.98,179.63,99.32,105.61,114.91,126.83
05-03-2023,Europe-North,Storage,435.01,670.28,222.63,99.87,111.53,113.7,139.24
05-03-2023,US-West,Storage,,405.26,287.72,97.14,108.5,108.21,128.14
05-03-2023,US-East,Storage,318.85,653.93,197.61,98.54,107.34,107.53,151.47
05-03-2023,US-West,Storage,555.26,787.91,200.88,96.81,107.93,113.63,147.99
05-03-2023,US-East,Storage,322.3,811.26,439.92,98.83,95.78,131.79,128.61
06-03-2023,US-East,Compute,,600.03,,98.05,116.41,131.61,116.76
06-03-2023,US-West,Compute,442.45,522.2,302.81,96.56,105.99,98.6,130.65
06-03-2023,India-South,Compute,642.55,538.5,137.34,97.73,,112.51,125.45
06-03-2023,Europe-North,Compute,775.58,645.84,169.69,96.94,108.82,113.49,134.37
06-03-2023,Europe-North,Compute,464.21,671.94,131.25,97.76,95.97,119.37,156.3
06-03-2023,US-East,Storage,573.45,829.82,261.53,99.93,96.46,106.18,116.86
06-03-2023,Europe-North,Storage,516.66,943.55,362.44,97.2,112.76,118.79,138.27
06-03-2023,US-West,Storage,303.99,692.83,230.64,99.97,118.91,125.73,158.27
06-03-2023,US-West,Compute,339.72,652.9,305.73,97.75,109.34,98.36,116.16
06-03-2023,US-East,Storage,561.89,1005.65,153.52,99.54,107.55,97.47,131.54
06-03-2023,Europe-North,Storage,617.02,855.93,377.15,97.93,108.8,116.95,146.9
06-03-2023,US-East,Compute,750.49,669.57,340.19,98.67,117.08,121.03,144.27
07-03-2023,India-South,Storage,402.71,684.15,160.76,98.94,97.88,99.76,144.25
07-03-2023,US-West,Compute,447.17,735.71,181.38,97.26,111.37,129.19,127.47
07-03-2023,India-South,Storage,604.21,708.93,254.61,99.16,92.36,110.73,145
07-03-2023,Europe-North,Compute,635.08,576.81,389.43,96.57,106.36,120.99,143.38
07-03-2023,India-South,Storage,718.56,947.46,318.32,97.21,103.71,111.22,150.19
07-03-2023,Europe-North,Compute,375.28,740.32,205.5,98.95,109.94,112.45,116.8
07-03-2023,US-West,Storage,501.79,835.03,182.43,98.93,113.35,117.43,135.51
07-03-2023,US-East,Storage,687.72,861.73,293.55,99.4,,101.17,130
08-03-2023,US-East,Compute,492.92,896.78,140.1,96.69,98.56,97.84,125.83
08-03-2023,US-East,Compute,728.81,494.21,294.98,97.92,104.51,115.36,152.11
08-03-2023,Europe-North,Storage,530.4,710.95,279.34,98.63,91.78,138.68,101.38
08-03-2023,US-East,Compute,565.92,556.96,253.16,98.92,117.73,128.01,133.88
08-03-2023,India-South,Compute,473.89,627.05,122.39,99.12,102.25,108.86,125.06
09-03-2023,US-West,Storage,451.46,463.68,299.98,99.36,105.9,108.02,161.2
09-03-2023,India-South,Storage,659.73,624.19,,99.6,,103.25,116.05
09-03-2023,India-South,Compute,479.52,707.1,218.99,97.6,101.37,93.4,133.44
09-03-2023,US-West,Storage,585.63,478.3,376.32,98.84,99.58,124.03,128.2
09-03-2023,India-South,Storage,483.24,764.21,105.59,99.13,108.62,109.9,121.66
09-03-2023,Europe-North,Compute,795.48,559.47,199.42,98.27,111.49,123.19,124.58
09-03-2023,India-South,Storage,523.73,730.69,186.26,97.27,114.72,120.53,133.76
10-03-2023,Europe-North,Storage,607.41,484.21,148.82,97.51,102.89,116.04,136.31
10-03-2023,US-West,Storage,539.48,609.29,260.93,96.77,121.14,113.81,131.47
10-03-2023,US-West,Compute,478.9,133.67,406.64,96.72,84.03,100.89,125.22
10-03-2023,US-East,Compute,732.47,814.1,312.59,97.05,100.61,107.2,133.71
10-03-2023,US-East,Storage,429.19,605.28,217.81,99.76,108.83,101.44,126.22
10-03-2023,US-West,Storage,,549.71,232.84,99.94,99.17,83.46,124.29
10-03-2023,India-South,Storage,521.33,491.23,301.22,96.65,102.36,104.96,111.42
10-03-2023,US-West,Storage,619.69,796.23,273.52,97.97,110.7,105.38,119.46
10-03-2023,Europe-North,Storage,672.52,574.16,212.48,99.24,113.54,82.81,131.17
10-03-2023,Europe-North,Storage,424.95,737.41,414.99,96.98,118.78,97.91,111.29
10-03-2023,India-South,Storage,624.31,469.21,292.1,98.93,100.08,103.71,140.61
10-03-2023,Europe-North,Storage,665.75,604.6,211.54,98.44,118.9,108.32,122.32
11-03-2023,US-West,Storage,343.88,889.39,236.34,97.03,106.37,100.68,143.59
11-03-2023,US-East,Compute,526.7,745.37,239.73,99.45,99.21,112.98,116.1
11-03-2023,US-West,Storage,498.73,878.41,190.64,98.64,102.16,123.85,140.92
11-03-2023,India-South,Compute,654.28,530.62,206.85,99.75,105.57,111.96,123.63
